tipo_elem;distrito;id;cod_cent;nombre;st_x;st_y;longitud;latitud
URBANOS;0.0;5049;49016;GRAL. RICARDOS E-O(PL. TOROS-PSO. PSO. MARCELINO CAMACHO);437450.660829785;4470953.68373332;-3.7369457065720106;40.38683027758767
URBANOS;0.0;3861;02006;Alcalde Sainz Baranda O-E - Antono Arias- Dr. Esquerdo;443252.294760077;4474408.50019936;-3.668904474219726;40.418368586550514
URBANOS;0.0;5071;50010;PORTALEGRE S-N(AV. ABRANTES-OPORTO);438678.274110487;4470916.96146298;-3.7224797399725427;40.38659073086828
URBANOS;0.0;5075;50011;PORTALEGRE N-S(VALLE ORO-OPORTO);438707.502127267;4471089.54895591;-3.722152013304311;40.3881476328686
URBANOS;0.0;3634;50037;ANTONIO LEYVA S-N (ARLANZA-GUADALETE);439280.38372642396;4471246.42440686;-3.715417741456219;40.389602796960936
URBANOS;0.0;3863;02008;(TACTICO) Pez Volador E-O - Cruz del Sur-Dr. Esquerdo;443326.97096621396;4474007.93819486;-3.6679886087629345;40.414765197144064
URBANOS;0.0;3603;02037;Dr. Esquerdo N-S - Alcalde Sainz Baranda-Moneda;443308.581834554;4474366.86210152;-3.6682373308433633;40.41799732468502
URBANOS;0.0;3888;02300;(MICRO) Pl. Conde Casa - Antes de Grupo16;443211.34347612294;4473329.56437357;-3.6692908398030952;40.40864615513477
URBANOS;0.0;3889;02301;(MICRO) Pl. Conde Casal - Antes del Grupo 15;443279.99846468;4473308.418955;-3.6684798640320437;40.40846034624389
URBANOS;0.0;3936;05008;(AFOROS) Alcala O-E - Pl. Cibeles-Pl. Independencia;441441.76623519795;4474757.57924242;-3.6902764856933463;40.421387829358316
URBANOS;0.0;4282;16003;Alamo S-N - General  Mitre-Reyes;439962.75684853;4475228.85133977;-3.707754098484476;40.42552786218245
URBANOS;0.0;4376;17045;Princesa N-S - Pl. Moncloa-Romero Robledo;439188.94561862794;4476306.89050872;-3.7169786976432277;40.435183095959374
URBANOS;0.0;10259;18027;San Bernardo N-S - Daoiz -Palma;440175.206869466;4475597.6061845;-3.7052844935829508;40.42886507637746
URBANOS;0.0;4397;18301;(MICRO) Gta. Ruiz GimÃ©nez E-O(Delante G. 2) - (MICRO) Gta. Ruiz GimÃ©nez E-O(Delante G. 2);440212.84349766705;4475896.24286002;-3.7048689093046567;40.43155803516275
URBANOS;0.0;10057;20013;Blasco de Garay S-N - MelÃ©ndez ValdÃ©s-Fernando el CatÃ³lico;439752.884017152;4476287.91006004;-3.7103283991634064;40.435053154748964
URBANOS;0.0;4433;21010;JosÃ© Abascal, 52 O-E - Alvarez de Castro-Santa Engracia;440569.18969897396;4476879.63059079;-3.7007599837066842;40.44044236835898
URBANOS;0.0;4447;21025;Gral. MartÃ­nez Campos, 36 O-E - Zurbano-Miguel Angel;441329.900737986;4476487.36126031;-3.691754697522226;40.43696264721082
URBANOS;0.0;4459;22006;AgustÃ­n de Bethancourt, 7 N-S - CristÃ³bal Bordiu-Rios Rosas;441183.180170441;4477315.58685919;-3.6935611738320624;40.444413315116634
URBANOS;0.0;4471;23005;(AFOROS) San Francisco de Sales S-N - Cea BermÃºdez-Gaztambide;439326.29306883103;4477025.750528799;-3.715428097466405;40.44166891623825
URBANOS;0.0;4669;35032;Azcona E-O - Villafranca-Camilo JosÃ© Cela;443591.587877679;4476546.37818116;-3.665095062199086;40.4376507849524
URBANOS;0.0;5427;43016;Av.IlustraciÃ³n E-O - Arzobispo Morcillo-Ginzo de Limia;440525.50527530396;4481776.78682593;-3.701733976175636;40.48455480678986
URBANOS;0.0;5455;60008;PÂºCastellana S-N - Pl.Lima-Hermanos PinzÃ³n;441523.502534745;4478223.73988736;-3.6896320289048403;40.452618370840085
URBANOS;0.0;5483;60037;Padre DamiÃ¡n S-N - Romero GirÃ³n-Alberto Alcocer;441976.30771477794;4478968.98282251;-3.684360429789338;40.45936358561034
URBANOS;0.0;5509;60067;Lateral PÂºCastellana S-N - JuÃ¡n Gris-San GermÃ¡n;441555.342585765;4478971.40690339;-3.6893253868068516;40.45935592191315
URBANOS;0.0;5527;61013;Gral.LÃ³pez Pozas S-N - Fco.SuÃ¡rez-Donoso Montesinos;441986.49023438705;4479867.21407639;-3.684322454079591;40.46745595476486
URBANOS;0.0;5667;62053;Infanta Mercedes N-S - Huesca-San GermÃ¡n;440948.73016259796;4478980.43041969;-3.696480416804917;40.459394323637866
URBANOS;0.0;5687;62077;Bravo Murillo S-N - Maria Zayas- Lope de Haro;440686.347798938;4479074.81104455;-3.699583688182804;40.46022585622885
URBANOS;0.0;5859;41051;Av. Albufera - Adra-Sierra Faladora;444908.224157764;4471594.01188583;-3.649143046179745;40.39312529041502
URBANOS;0.0;3644;44022;C/. AlcalÃ¡ - Mateo GarcÃ­a-San Gumersindo;444863.09438349603;4476189.78948144;-3.65007308667656;40.434523716029446
URBANOS;0.0;5952;45006;Av. InstituciÃ³n Libre EnseÃ±anza - Braulio GutiÃ©rrez-Santo Domingo Savio;446435.44549738796;4475935.18205019;-3.631514435459917;40.43233281697946
URBANOS;0.0;6079;47018;C/. Cuevas de Almanzora  - Bacares-Av. San Luis;443929.397956468;4480801.00427288;-3.661488091921391;40.476001379040056
URBANOS;0.0;9969;57024;Luis de la Mata - Av LogroÃ±o-Galatea;448192.21102546295;4478167.62135054;-3.6109857492239796;40.45255524566964
URBANOS;0.0;7102;30402;(TACTICO)SEGOVIA 69 E-O (GIRO A JUAN DUQUE);439084.622447711;4474159.58877142;-3.718002876536218;40.41583164540892
URBANOS;0.0;10157;83008;Ctra. Vicalvaro a Vallecas E-O - (Bruno Abundez-Cocheron Villa);446774.18620806;4470681.77247947;-3.627081569688364;40.38502857256655
URBANOS;0.0;4323;30016;P: VIRGEN DEL PUERTO S-N(CDAD PLASENCIA-GTA SAN VICENTE);439008.336426975;4474651.06477881;-3.7189491129791508;40.42025349012562
URBANOS;0.0;4489;30019;MARTIN FIERRO N-S(JUAN HERRERA-OBISPO TREJO);438033.785395605;4476714.18224354;-3.7306370257479924;40.43876687246129
URBANOS;0.0;5117;30035;SEGOVIA E-O(CUESTA DE LOS CIEGOS-CUESTA LA VEGA);439382.28908366396;4474153.86796793;-3.7144940264319706;40.41580184388067
URBANOS;0.0;10000;30403;(TACTICO) SALIDA POLICIA;438233.661303576;4475833.05025313;-3.728194852595366;40.4308441576647
URBANOS;0.0;4328;30036;RONDA SEGOVIA S-N(ALGECIRAS-SEGOVIA);439246.42548478296;4474035.60767063;-3.7160840224433147;40.41472659515295
URBANOS;0.0;4331;30401;(TACTICO) P: VIRGEN DEL PUERTO N-E(GIRO A CDAD. PLASENCIA);438957.644629115;4474293.59611833;-3.7195122983298683;40.41702953902387
URBANOS;0.0;3473;31022;Alcalde Martmn Alzaga E-O(Aguilar de Campoo-Antonio Machado);439187.07266887295;4479556.32224101;-3.717311954329799;40.464455117973905
URBANOS;0.0;4512;31023;Antonio Machado N-S(Sinesio Delgado-Isla de Oza);439052.386358491;4479671.64173439;-3.7189115891734286;40.465484088868806
URBANOS;0.0;4513;31024;PABLO IGLESIAS N-S(MOGUER-ARQUITECTO SANCHEZ ARCAS);439663.05741370295;4478775.47273971;-3.7116237098415032;40.45745562730857
URBANOS;0.0;4514;31025;PABLO IGLESIAS S-N(ARQUITECTO SANCHEZ ARCAS-LECEROS);439696.142121354;4478819.17765187;-3.7112376838366066;40.45785173976251
URBANOS;0.0;4515;31026;PABLO IGLESIAS O-E(ARQUITECTO SANCHEZ ARCAS-NUMANCIA);439642.604572241;4478677.29121983;-3.7118555812281384;40.45656968442486
URBANOS;0.0;3440;31029;MORERAS S-N(RAMIRO MAEZTU-JUAN XXIII);439199.223973658;4478382.28887265;-3.717056176329573;40.45387987006081
URBANOS;0.0;4508;31015;FRANCOS RODRIGUEZ O-E(PIRINEOS-POLICIA);439440.08611765;4479106.00714473;-3.7142848119682084;40.4604169897393
URBANOS;0.0;4524;31040;DR.FEDERICO RUBIO Y GALI E-O(MORERAS-FCO. DE DIEGO);439553.580274735;4478606.6716572;-3.7128987333411785;40.455927045418086
URBANOS;0.0;4557;32017;AV. BETANZOS S-N(MELCHOR FERNANDEZ ALMAGRO-LA BAQEZA);439810.959491135;4481010.57615324;-3.710091488652845;40.47760101264137
URBANOS;0.0;4599;33016;ARZOBISPO MORCILLO O-E(ACC.TORRES-P:CASTELLANA);441865.147432504;4481437.83163332;-3.685897668553122;40.48159624704103
URBANOS;0.0;4600;33017;ARZOBISPO MORCILLO E-O(ACC.TORRES-PEDRO RICO);441792.086996667;4481452.64944389;-3.6867609657973266;40.48172461335084
URBANOS;0.0;9915;32055;SINESIO DELGADO E-O (SALIDA TZNEL-HOSPITAL CARLOS III);441102.083513181;4480896.74560726;-3.6948497124835695;40.47666815676175
URBANOS;0.0;4584;32300;(MICRO)GTA PIEDRAFITA CEBRERO(ENTREG.10 Y 12)((P.M.3);439739.759130711;4480452.99747394;-3.7108784497196905;40.4725729762895
URBANOS;0.0;4594;33010;SINESIO DELGADO O-E(SINESIO DELGADO-P: CASTELLANA);441741.871450896;4480845.21150122;-3.687297581081;40.476249044414274
URBANOS;0.0;4596;33012;SINESIO DELGADO E-O(CARLOS III-MAGNOLIAS);441578.983313459;4480870.73822056;-3.6892214662472056;40.47646755695874
URBANOS;0.0;4597;33013;SINESIO DELGADO E-O(SALIDA TZNEL);441574.543394181;4480864.65752064;-3.6892732823715697;40.47641246720416
URBANOS;0.0;4598;33015;(TACTICO) ARZOBISPO MORCILLO E-O (P:CASTELLANA -ACC.TORRE );441864.01836894796;4481452.41991031;-3.6859123264401523;40.48172758507928
URBANOS;0.0;4602;33019;ARZOBISPO MORCILLO E-O(TZNEL A 80M)(ACC.TORRES-PEDRO RICO);441728.11095627706;4481471.37462236;-3.687517451036112;40.481888809908824
URBANOS;0.0;4603;33020;PEDRO RICO S-N(AV.MONFORTE DE LEMOS-ARZOBISPO MORCILLO);441628.109248061;4481385.94464675;-3.6886893694171103;40.48111219847729
URBANOS;0.0;4604;33021;PEDRO RICO N-S(ARZOBISO MORCILLO-AV. MONFORTE DE LEMOS);441603.80997680203;4481392.95199296;-3.6889766853760646;40.481173614887624
URBANOS;0.0;4605;33022;AV.MONFORTE DE LEMOS E-O(P: CASTELLANA-PEDRO RICO);441591.16011668794;4481129.57183926;-3.6891016604618754;40.47880009128519
URBANOS;0.0;4607;33024;AV.MONFORTE DE LEMOS E-O(TZNEL  180M)(CASTELLANA-PEDRO RICO);441619.941914712;4481075.55549093;-3.688757145944373;40.478315514173566
URBANOS;0.0;4630;34012;LSPEZ DE HOYOS, 149 E-O(RAMOS CARRISN-CLARA DEL REY);443402.73771024705;4477890.66172865;-3.667441368834287;40.449747928877095
URBANOS;0.0;9968;34024;LOPEZ DE HOYOS O-E (EUGENIO SALAZAR-MARCENADO);443026.82647605706;4477555.14701522;-3.671844035828881;40.446699771091296
URBANOS;0.0;5416;43003;AV.MONFORTE DE LEMOS E-O(PL.VERMN-AV.BETANZOS);439842.705076298;4481268.00588563;-3.7097414133182784;40.47992233326171
URBANOS;0.0;9972;90025;GIL IMSN E-O (VILLOSLADA -P: IMPERIAL);439329.829062239;4473413.04624255;-3.7150416766028447;40.409124361517435
URBANOS;0.0;4708;90034;TOLEDO S-N(DUQUE DE ALBA-COLEGIATA);440054.24008209;4473952.20640767;-3.706555387405083;40.414033852957274
URBANOS;0.0;4710;90036;PLAZA DE LA CEBADA O-E(HUMILLADERO-TOLEDO);439897.193422961;4473864.38936656;-3.7083979999118006;40.413231430097206
URBANOS;0.0;4711;90037;TOLEDO N-S(SAN MILLAN-LSPEZ SILVA);439983.20511468896;4473827.1320198;-3.707380786988772;40.412902004928284
URBANOS;0.0;4712;90038;TOLEDO S-N(ARGANZUELA-LSPEZ SILVA);439887.036989491;4473663.90299102;-3.708498756808093;40.411424621367296
URBANOS;0.0;4713;90039;SEGOVIA E-O(CUCHILLEROS-SAN JUSTO);439648.624680814;4474146.13488459;-3.7113542552300647;40.41575153688946
URBANOS;0.0;4714;90040;SEGOVIA O-E(SAN JUSTO-COSTANILLA DE SAN PEDRO);439827.106073546;4474107.64947743;-3.7092470294156996;40.41541776611782
URBANOS;0.0;4715;90041;SEGOVIA O-E(SAN JUSTO-CUCHILLEROS);439947.97531506297;4474125.52385884;-3.707824155973737;40.41558751698016
URBANOS;0.0;10038;90013;ARGANDA N-S (VALDELASIERRA -YESERMAS);440325.14721792104;4472330.69680193;-3.703210501169967;40.39944597137409
URBANOS;0.0;4716;90042;CUCHILLEROS N-S(MAESTRO VILLA -TINTOREROS);440037.23068664205;4474196.93896133;-3.7067789241342037;40.41623729303607
URBANOS;0.0;4717;90043;SEGOVIA E-O(CAVA BAJA -TOLEDO);440033.248879651;4474114.57656645;-3.7068180898438814;40.41549504725522
URBANOS;0.0;5744;91002;Bambz N-S(Consuegra-Av. Pio XII);442699.28068139;4480830.00446598;-3.67600196737438;40.476178662970625
URBANOS;0.0;5745;91003;Av. Pio XII E-O(Av. Burgos - Bambz);442749.98737015104;4480697.70887594;-3.6753918552865144;40.47499038405913
URBANOS;0.0;5746;91004;Av. Pio XII O-E (Bambz-Av. Burgos);442692.584306952;4480703.27551264;-3.6760695110344574;40.47503657179965
URBANOS;0.0;5747;91005;Av. Pio XII E-O (Calle 30 - Av. Burgos);442921.586023172;4480688.98829637;-3.6733668135526076;40.47492363629438
URBANOS;0.0;5748;91006;Av. Pio XII E-O (Marques de Torroja - Av. Burgos);442923.731704583;4480574.92111792;-3.6733312372087323;40.47389621657939
URBANOS;0.0;5749;91007;Av. Burgos S-N (Buganvilla - Av. Pio XII);442814.616050411;4480542.89064416;-3.674615507019987;40.47360016637683
URBANOS;0.0;5750;91008;Av. Pio XII O-E (Tznel)(Salida);442742.33666309994;4480662.82976532;-3.6754789577139357;40.47467565047453
URBANOS;0.0;5751;91009;(TACTICO) Marquis de Torroja E-O (delante G.5);442815.693222557;4480413.53032094;-3.6745911380946006;40.472434906029534
URBANOS;0.0;5752;91010;(TACTICO)Salida T.V.E O-E(Delante G. 7);442759.949596712;4480394.30557656;-3.6752469557359597;40.472257881431645
URBANOS;0.0;5753;91011;(TACTICO) Yuca E-O(Av. Burgos-Bambz);442793.090841688;4481072.17402424;-3.674917166082088;40.478366698069856
URBANOS;0.0;3402;91001;Hiedra S-N (Estacisn Chamartmn-Bambz);442607.435840192;4480747.87760911;-3.6770779979090906;40.47543248690963
URBANOS;0.0;9912;93031;Valle de Mena E-O (Cisar Mnrique-Isla Malaita);438962.561399245;4480550.56029849;-3.720055607963022;40.47339510661108
URBANOS;0.0;9911;93032;Juan Andris S-N (Magdalena Dmaz - Valle de Mena);438819.02701097896;4480504.84283817;-3.7217443390563343;40.47297270729069
URBANOS;0.0;9910;93033;Isla Malaita N-S (Joaqumn Lorenzo-Valle de Mena);438862.93019348604;4480674.08644752;-3.721242770797959;40.474500545351646
URBANOS;0.0;9898;93034;Valle de Mena O-E (Antonio Machado-Valderodrigo);439187.734459371;4480462.705012;-3.717391027398599;40.47262019200654
URBANOS;0.0;9899;93035;Valle de Mena E-O(Lateral)(Cno. Ganapanes-Buitrago de Lozoya);439399.104679154;4480411.91570822;-3.7148928641188306;40.472178112245295
URBANOS;0.0;9900;93036;Valle de Mena E-O(Central)(Cno. Ganapanes-Buitrago de Lozoya);439392.94564527896;4480401.17301483;-3.71496448884546;40.47208088878121
URBANOS;0.0;4726;93009;(TACTICO)Valderodrigo E-O(Valle de Mena-Antonio Machado);439152.83049977;4480364.757381501;-3.7177933567471264;40.471735288532976
URBANOS;0.0;4753;24019;(TACTICO) LOPEZ MEZQUIA  E-O(CASTELFLORITE-VIA CARPETANA);437430.935408969;4472015.34626571;-3.737282389149101;40.396392723944494
URBANOS;0.0;4755;24021;(TACTICO)DUQUESA DE PARCENT N-S;436667.14343873604;4472144.71268281;-3.746294678627711;40.39750037745327
URBANOS;0.0;4821;26011;(TACTICO) AV. VERBENA PALOMA O-E;441198.36703574704;4468261.15374436;-3.692545636985778;40.362847416518036
URBANOS;0.0;4851;27034;VILLALONSO E-O(EDUARDO BARREIROS-CTRA. CCHEL. VILLAVERDE);440198.676793745;4467060.57120293;-3.704206276947343;40.35196079328188
URBANOS;0.0;4852;27035;VILLALONSO O-E(ALBINO HDEZ. LAZARO-AV. REAL PINTO);440047.221459904;4466995.76117533;-3.705983562629952;40.35136607552745
URBANOS;0.0;6636;36007;AV.VICTORIA S-N(V.OLMOS -P. ANDRADE);430520.663923537;4480349.64987218;-3.8196131716576556;40.470922002564265
URBANOS;0.0;6637;36008;AV. VICTORIA N-S(PADRE HUIDOBRO-AV. ESTACION);429165.27790006896;4481031.52398995;-3.8356765404670154;40.47694991841734
URBANOS;0.0;6638;36009;AV.VICTORIA S-N(D.GARRIDO-V.OLMOS);430626.88758180704;4480294.88915435;-3.8183542368127803;40.47043758821513
URBANOS;0.0;4878;36010;CNO. DEL BARRIAL N-S (A6-ANA TERESA);432995.45992252603;4479468.79621843;-3.790328894161806;40.46319040167824
URBANOS;0.0;4879;36011;ALMANZORA E-O (ANTARES-C.BARRIAL);433151.079577351;4479489.94589592;-3.788495729120929;40.46339345787432
URBANOS;0.0;4890;28044;OSA MAYOR O-E(CTRA. HUMERA-ESPINOS);434145.74659229204;4479305.34270019;-3.7767453162482765;40.46180993854032
URBANOS;0.0;6635;36006;AV. VICTORIA N-S(AV. ESTACIÃN-FEDIRICO AGUSTI);429245.13033902;4480992.26722017;-3.8347301919307375;40.47660309661621
URBANOS;0.0;4863;36301;(MICRO)PLEYADES S-N(ESTUDIO-ANA TERESA);433631.839028436;4479396.08574794;-3.782815767591786;40.46258648473562
URBANOS;0.0;4929;38008;AV. ABRANTES N-S(BESOLLA-AV. POBLADOS);437643.2048285;4469809.50924338;-3.7345653943540773;40.376537455868274
URBANOS;0.0;4959;38044;(TACTICO) REAL MADRID O-E;437323.46434456203;4470091.7014897;-3.738359405299362;40.379055589452136
URBANOS;0.0;10028;76015;MONASTERIO HUELGAS N-S(MONASTERIO EL PAULAR-COSTA BRAVA);440061.16184673604;4483604.23663781;-3.7073851851770736;40.50098371293676
URBANOS;0.0;5241;84009;REAL E-O(CALDERILLA-VIA LUSITANA);437059.90987629705;4468572.98284337;-3.741314016819354;40.36535439997785
URBANOS;0.0;5248;84013;THALER E-O(CALDERILLA-VIA LUSITANA);437276.64020964;4468959.57979246;-3.7387995755596974;40.3688533838548
URBANOS;0.0;5249;84014;VIA LUSITANA S-N(AV. PESETA-THALER);437122.711262797;4468902.66834597;-3.7406069029442417;40.36832910255728
URBANOS;0.0;3688;84015;AV. EURO N-S(OBOLO-AGUACATE);437162.214089158;4469142.65554122;-3.740165303040304;40.370493999245774
URBANOS;0.0;5250;84016;AGUACATE E-O(VIA LUSITANA-AV. EURO);437158.623109415;4469068.12372508;-3.7402002517158515;40.36982231079108
URBANOS;0.0;5244;84012;VIA LUSITANA N-S(HALCONERO REY-AGUACATE);437246.55422995397;4469112.94426429;-3.7391690157900883;40.37023269955634
URBANOS;0.0;5273;84300;(MICRO)CTRA.AL BÂº FORTUNA E-O (INTERNO);434081.143121448;4468672.86829807;-3.7764055426485292;40.36602401474119
URBANOS;0.0;5274;84301;(MICRO)PINAR DE SAN JOSE S-N (INTERNO);434113.78589421295;4468662.71439732;-3.77602005383702;40.36593512462255
URBANOS;0.0;4792;85002;SAN GRACIANO ENTRADA CRUCE  E-O;440375.81176486;4471759.13983698;-3.7025599889025047;40.39430072707009
URBANOS;0.0;5277;85003;ENTRADA A CRUCE DESDE TÃNEL CALLE 30 N-S (A 100M LINEA PARADA);439273.283423219;4472475.1294638;-3.7156185696315442;40.400671046633164
URBANOS;0.0;4793;85004;ANTONIO LOPEZ N-S(STA. MÂª CABEZA-MARIBLANCA);440271.270647971;4471773.37493477;-3.7037930584725194;40.394421473584124
URBANOS;0.0;5279;85005;CALLE 30 N-S (ENTRADA A CRUCE  A 110 M LINEA PARADA);439288.07666851;4472481.2241181;-3.7154448365038104;40.40072702887508
URBANOS;0.0;9850;84040;(TACTICO)MORALES N-S(SOLEDADES-AV. PESETA);435912.04312453204;4468483.03082113;-3.75482355404029;40.36445662670979
URBANOS;0.0;5291;85017;ANTONIO LÃPEZ E-O JUNTO PP ESTEBAN ARTEAGA;439871.13327484706;4472047.55000171;-3.7085334902748412;40.39686258679508
URBANOS;0.0;5292;85018;(TACTICO) BALEARES JUNTO LINEA DE PARADA O-E;439550.63823322;4472223.85694552;-3.712326533470751;40.39842764360499
URBANOS;0.0;5293;85019;ANTONIO LÃPEZ E-O (PÂº STA MARIA CABEZA-MARQUES JURA REAL);440118.77369839203;4471891.48640797;-3.7056009321226777;40.39547453088861
URBANOS;0.0;5294;85020;SAN DELFIN N-S (AVDA. DEL MANZANARES-ANTONIO LOPEZ);440014.23342188;4471977.98215271;-3.706840825577378;40.39624620465561
URBANOS;0.0;5300;85023;MARQUES JURA REAL S-N (F. DÃAZ MENDOZA-CNEL. VALENZUELA);439915.093608597;4471779.92871121;-3.7079902646675915;40.394454894301006
URBANOS;0.0;5320;86016;MIRABEL ENTRE MONROY Y AV. AVIACION;433779.999001799;4470005.41500668;-3.780090581648202;40.37800424429965
URBANOS;0.0;4788;85047;ANTONIO LOPEZ S-N(SAN ARMENGOL-SAN ZACARIAS);440658.905230776;4471390.57462413;-3.699190153283205;40.39100071887163
URBANOS;0.0;5304;86001;JOAQUIN TURINA ENTRE JACOBEO Y MAESTRA JUSTA FREIRE;435206.546127371;4469644.55318244;-3.763250191291556;40.37486558616059
URBANOS;0.0;5314;86011;AV. AVIACION ENTRE RAFAEL FINAT Y VALLE INCLAN;434408.353038042;4469813.53710382;-3.7726692848378183;40.37632542571711
URBANOS;0.0;5315;86012;RAFAEL FINAT ENTRE GRAL SALIQUET Y AV. AVIACION;434477.249234805;4469854.10050399;-3.77186192769339;40.37669625635011
URBANOS;0.0;5316;86013;ALDEANUEVA DE LA VERA ;434164.720318474;4469891.21824829;-3.775547052473508;40.37700599743861
URBANOS;0.0;5318;86014;AV. AVIACION GIRO A NAVALMORAL DE LA MATA;434049.31624028104;4469887.28958743;-3.776906000842936;40.37696148200113
URBANOS;0.0;5319;86015;AV. AVIACION ENTRE NAVALMORAL DE LA MATA Y MIRABEL;433876.036066235;4469930.44967333;-3.77895155891696;40.37733655386889
URBANOS;0.0;5329;86027;RAFAEL FINAT ENTRE GRAL. SALIQUET Y BLAS CABRERA;434534.265811772;4470080.51429227;-3.771213583345669;40.37874036201688
URBANOS;0.0;5331;86030;MAESTRA JUSTA FREIRE ENTRE GANDO Y BLAS CABRERA;435061.41498710297;4470122.76556117;-3.765008378275785;40.379162223861165
URBANOS;0.0;5332;86031;BLAS CABRERA ENTRE JOSE CADALSO Y MAESTRA JUSTA FREIRE;434940.73898709205;4470157.67035908;-3.766433443785955;40.37946724770332
URBANOS;0.0;7108;87026;(TACTICO) SALIDA M-40 NORTE (GR-10);442029.721981266;4468311.05366883;-3.6827594194389524;40.3633551595736
URBANOS;0.0;9935;87027;RUTILO E-O (PERIANA-AV. ROSALES);441729.243621045;4468804.21436768;-3.6863432004659904;40.36777689398695
URBANOS;0.0;9939;87029;(TACTICO) SALIDA BRICOMART;441776.002170576;4468693.49428039;-3.685782381728697;40.366782729928715
URBANOS;0.0;9944;87030;AV. ROSALES N-S (SILVINA-SILVINA);441601.19804949797;4468844.10112079;-3.6878549379004046;40.36812725695458
URBANOS;0.0;4547;95007;CARAMUEL S-N(JUAN TORNERO-PÂº EXTREMADURA);438426.779000084;4474057.41047708;-3.7257463289018977;40.41486276955726
URBANOS;0.0;5012;95008;CARAMUEL N-S(PÂº EXTREMADURA-JUAN TORNERO);438428.563381255;4474018.31611029;-3.7257215146743485;40.414510722653255
URBANOS;0.0;5004;95009;PÂº EXTREMADURA E-O(CARAMUEL-PTA. ANGEL)(CARRIL ABIERTO);438379.162387254;4474145.20530174;-3.726316034348058;40.41565013890686
URBANOS;0.0;5018;95010;PTA. ANGEL N-S(AV. PORTUGAL-PÂº EXTREMADURA);438229.86166125396;4474202.89806855;-3.728081288575952;40.41615879213159
URBANOS;0.0;5184;95037;(TACTICO)MARIA DEL CARMEN N-S(CAMPILLO-P.OLIVOS);437917.30933395703;4473308.67242771;-3.731677785397119;40.408079972383234
URBANOS;0.0;10253;96001;GTA. VALLE DE ORO (VALLE DE ORO - OPORTO);438124.052495709;4471251.848348901;-3.7290414943269554;40.389566569656
URBANOS;0.0;10254;96002;VALLE DE ORO (RIO DE ORO - GTA. VALLE DE ORO);438097.894828687;4471315.92504916;-3.7293558957245985;40.39014185884446
URBANOS;0.0;4919;98010;(TACTICO) SAN MANUEL GIRO IZDA. A A-5 (DIRECCION MADRID);435633.382683051;4472792.80493956;-3.7585407182371564;40.4032593850599
URBANOS;0.0;6979;23008;San Francisco de Sales S-N - GuzmÃ¡n el Bueno-Santander;439721.58042284206;4477369.16371653;-3.710800032677814;40.444791275044594
URBANOS;0.0;7080;60402;(TACTICO)Entrada Edificio Nuevos Ministerios (Delante G.6) - (TACTICO)Entrada Edificio Nuevos Ministerios (Delante G.6);441463.86723414;4477400.17362453;-3.6902593674907678;40.44519512033844
URBANOS;0.0;5531;61017;Av.Burgos N-S - Ntra.Sra. del Recuerdo- Pl.Duque de Pastrana;442705.24245678796;4480225.46494869;-3.675877030101546;40.47073311913281
URBANOS;0.0;5676;62064;Bravo Murillo N-S - Pasaje Remonta-Azucenas;441059.57805793604;4479646.97490387;-3.695235016299256;40.46540670352636
URBANOS;0.0;5677;62065;Infanta Mercedes S-N - Pedro Villar-San Felipe;441161.370811321;4479460.86035312;-3.6940171407179263;40.46373732175463
URBANOS;0.0;4082;11005;P: CHOPERA O-E(PL. GENERAL MAROTO -PL. LEGAZPI);441015.28261963296;4471706.06697548;-3.6950206280569144;40.39386815197282
URBANOS;0.0;3862;02007;Dr. Esquerdo S-N  - Pez Volador-Moneda;443305.49962630705;4474099.36974689;-3.6682498176157536;40.41558739965139
URBANOS;0.0;3602;02036;Estrella Polar O-E - Pez Austral-Sirio;443704.770489316;4473799.85932971;-3.6635174659636807;40.41291634808894
URBANOS;0.0;9980;02068;Alde Sainz Baranda E-O - MarquÃ©s de Corbera- M-30;444113.05146652204;4474961.39943308;-3.658807671063707;40.42340765812881
URBANOS;0.0;5764;97004;Cartagena 103 N-S - Mataelpino - Av. America;442956.136017619;4477004.11725781;-3.672628099495882;40.44173097912001
URBANOS;0.0;5765;97005;Cartagena N-S - Av.America - Coslada;443023.937344112;4476866.80399541;-3.6718163631808682;40.44049864219143
URBANOS;0.0;5766;97006;Cartagena  86 S-N - Coslada - Av.America;443077.465736952;4476805.91188859;-3.6711797844746914;40.439953761920584
URBANOS;0.0;5767;97010;Av.Memoria S-N - Reyes CatÃ³licos - Av.Complutense;438595.991916847;4476958.80919371;-3.724032254576805;40.44101227213568
URBANOS;0.0;5762;97002;Av.America 27  E-O - Cartagena - Fco.Silvela;442918.594925188;4476907.39161472;-3.6730620426153084;40.440857050716545
URBANOS;0.0;5763;97003;Av.America 22 O-E - Pilar de Zaragoza - Cartagena;442884.095795876;4476880.26943128;-3.673466366109444;40.44061035178091
URBANOS;0.0;5769;97012;Av.JuÃ¡n Herrera O-E  - Paul Guinard -Gta.Cardenal Cisneros;438367.169573799;4476991.61212549;-3.7267333413990205;40.44129084459594
URBANOS;0.0;5770;97013;Av. Complutense N-S  - Arquitecto LÃ³pez Otero - Gta.Cardenal Cisneros;438470.70997826;4477197.54701172;-3.725532500312358;40.44315365422248
URBANOS;0.0;4261;97039;Bailen N-S - Requena-Cuesta de la Vega;439574.823320645;4474336.38073677;-3.7122421514549786;40.417460003035245
